project_id,country,customer,organisation,exp_id,title,cause,area_of_cause,impact,mitigation_step,cost_for_mitigation,exposure_status,loss_id,loss_value
859,China,Indian Railways,Utilities,2742,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,238680.23,Ensure regular maintenance of machinery.,17185.89,ACTIVE,NULL,NULL
859,China,Indian Railways,Utilities,8871,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,442727.99,Replace defective products and conduct root cause analysis.,43573.41,ACTIVE,NULL,NULL
859,China,Indian Railways,Utilities,8588,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,358911.57,Ensure regular maintenance of machinery.,40850.18,REALISED,NULL,NULL
860,India,Indiana Logistics,Telecommunications,1862,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,149742.98,Ensure regular maintenance of machinery.,38272.79,REALISED,5335,64415.13
860,India,Indiana Logistics,Telecommunications,9787,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,54668.58,Replace defective products and conduct root cause analysis.,20095.4,REALISED,NULL,NULL
860,India,Indiana Logistics,Telecommunications,2233,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,495953.31,Improve resource planning and timeline estimation.,48570.88,REALISED,NULL,NULL
860,India,Indiana Logistics,Telecommunications,2201,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,174809.21,Improve quality control during manufacturing.,27459.83,ACTIVE,NULL,NULL
860,India,Indiana Logistics,Telecommunications,7084,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,11628.67,Follow up with clients regularly and negotiate flexible payment terms.,41664.15,ACTIVE,NULL,NULL
860,India,Indiana Logistics,Telecommunications,8449,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,411447.28,Improve market analysis and adjust pricing strategies.,39210.65,REALISED,NULL,NULL
860,India,Indiana Logistics,Telecommunications,5558,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,11212.64,Offer competitive packages to attract skilled personnel.,47715.94,ACTIVE,NULL,NULL
860,India,Indiana Logistics,Telecommunications,1279,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,299853.06,Improve market analysis and adjust pricing strategies.,12376,ACTIVE,NULL,NULL
860,India,Indiana Logistics,Telecommunications,3848,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,158044.92,Follow up with clients regularly and negotiate flexible payment terms.,34639.2,REALISED,NULL,NULL
860,India,Indiana Logistics,Telecommunications,6553,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,139510.86,Improve resource planning and timeline estimation.,14958.94,REALISED,NULL,NULL
860,India,Indiana Logistics,Telecommunications,6617,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,366599.94,Follow up with clients regularly and negotiate flexible payment terms.,10774.57,REALISED,NULL,NULL
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,8420,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,269876.54,Allocate more resources to research teams.,48559.03,REALISED,3,30668.15
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,934,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,102653.87,Conduct thorough design reviews and testing.,10494.94,REALISED,1277,77270.58
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,8420,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,269876.54,Allocate more resources to research teams.,48559.03,REALISED,2287,36661.62
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,2249,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,6786.68,Set predefined deadlines for client responses.,22882.49,REALISED,4619,69291.13
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,9752,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,369399.83,Improve quality control during manufacturing.,40455.07,REALISED,5732,86789.26
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,4459,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,465240.7,Conduct thorough design reviews and testing.,38237.71,ACTIVE,NULL,NULL
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,9255,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,354407.08,Improve quality control during manufacturing.,16804.76,ACTIVE,NULL,NULL
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,3866,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,449426.11,Conduct thorough design reviews and testing.,15210.24,ACTIVE,NULL,NULL
861,UK,German Rail Infrastructure Pvt Ltd,Transportation,1075,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,478780.29,Establish clear requirements at project start.,40307.99,REALISED,NULL,NULL
862,UK,Indiana Logistics,Healthcare,907,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,97245.79,Improve resource planning and timeline estimation.,46872.4,REALISED,1507,18224.26
862,UK,Indiana Logistics,Healthcare,5257,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,332204.52,Set predefined deadlines for client responses.,48178.11,REALISED,1735,99964.54
862,UK,Indiana Logistics,Healthcare,3238,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,255091.18,Replace defective products and conduct root cause analysis.,43175.97,ACTIVE,NULL,NULL
862,UK,Indiana Logistics,Healthcare,1,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,143569.8,Establish clear requirements at project start.,18397.87,REALISED,NULL,NULL
862,UK,Indiana Logistics,Healthcare,6013,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,430174.73,Improve resource planning and timeline estimation.,47460.94,ACTIVE,NULL,NULL
862,UK,Indiana Logistics,Healthcare,9837,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,354757.5,Diversify suppliers and maintain buffer stock.,33346.44,ACTIVE,NULL,NULL
862,UK,Indiana Logistics,Healthcare,6488,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,491421.04,Improve quality control during manufacturing.,19590.12,REALISED,NULL,NULL
862,UK,Indiana Logistics,Healthcare,4160,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,300545.7,Ensure regular maintenance of machinery.,45148.23,ACTIVE,NULL,NULL
862,UK,Indiana Logistics,Healthcare,4161,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,425104.25,Follow up with clients regularly and negotiate flexible payment terms.,10940.86,REALISED,NULL,NULL
862,UK,Indiana Logistics,Healthcare,666,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,244435.7,Follow up with clients regularly and negotiate flexible payment terms.,37387.63,ACTIVE,NULL,NULL
863,UK,Tokyo Metro Systems,Transportation,8252,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,443246.59,Offer competitive packages to attract skilled personnel.,21526.47,REALISED,1336,25614.8
863,UK,Tokyo Metro Systems,Transportation,3609,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,468207.35,Offer competitive packages to attract skilled personnel.,13530.08,REALISED,1421,50146.96
863,UK,Tokyo Metro Systems,Transportation,8252,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,443246.59,Offer competitive packages to attract skilled personnel.,21526.47,REALISED,1850,91899.62
